id_x,host_id,host_response_rate,host_is_superhost,host_listings_count,accommodates,bathrooms,bedrooms,beds,price,avg_rating,number_of_reviews,neighbourhood_cleansed,property_type,neighbourhood_cleansed_freq,property_type_freq
18239256,125738887,1.0,0,1.0,3.0,2.0,2.0,3.0,144.0,5.0,16,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
18302582,54082092,1.0,1,15.0,4.0,1.0,2.0,3.0,240.0,4.944285714285714,5041,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
18320924,126495480,1.0,1,29.0,10.0,3.5,5.0,5.0,715.0,4.8028571428571425,9801,Fingal,Entire home,0.12295578437310721,0.18655360387643852
18381404,81522507,0.97,1,4.0,1.0,1.5,1.0,1.0,56.0,4.902857142857143,163216,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
18383605,25963264,1.0,1,7.0,2.0,2.0,1.0,1.0,70.0,4.801428571428572,225,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
18514743,46267039,1.0,0,4.0,2.0,1.0,1.0,1.0,94.0,4.641428571428571,313600,Dublin City,Entire guesthouse,0.6807995154451847,0.013325257419745608
18561575,128852368,1.0,1,1.0,3.0,1.0,1.0,2.0,250.0,4.8100000000000005,19321,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
18591643,129099396,1.0,1,1.0,10.0,2.0,5.0,8.0,145.0,4.852857142857142,18225,Fingal,Entire chalet,0.12295578437310721,0.0006056935190793458
18667423,1414042,1.0,1,2.0,2.0,1.0,1.0,1.0,147.0,4.902857142857143,27225,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
18768767,38555551,1.0,0,1.0,1.0,1.0,2.0,1.0,55.0,4.807142857142858,18225,South Dublin,Entire guest suite,0.06117504542701393,0.01756511205330103
18781803,9210909,1.0,1,1.0,2.0,1.0,1.0,1.0,61.0,4.804285714285713,5776,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
18869426,126495480,1.0,1,29.0,4.0,2.0,2.0,2.0,279.0,4.625714285714286,19321,Dublin City,Entire serviced apartment,0.6807995154451847,0.016959418534221685
18904305,131742647,1.0,1,4.0,2.0,1.0,1.0,1.0,108.0,4.927142857142857,270400,Dn Laoghaire-Rathdown,Entire guest suite,0.13506965475469412,0.01756511205330103
18932296,15753561,1.0,1,1.0,2.0,1.0,1.0,2.0,106.0,4.878571428571428,31684,Dublin City,Private room in condo,0.6807995154451847,0.04784978800726832
18951376,65693836,1.0,1,4.0,2.0,1.0,1.0,1.0,97.0,4.79,93636,Dublin City,Entire guest suite,0.6807995154451847,0.01756511205330103
18975503,45067233,1.0,0,1.0,2.0,1.0,1.0,1.0,94.0,4.660000000000001,18769,Fingal,Private room in rental unit,0.12295578437310721,0.04118715929739552
19091994,133347727,1.0,1,2.0,1.0,0.5,1.0,1.0,86.0,4.914285714285714,9025,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
19126643,131742647,1.0,1,4.0,2.0,1.0,1.0,1.0,110.0,4.934285714285714,133225,Dn Laoghaire-Rathdown,Entire guest suite,0.13506965475469412,0.01756511205330103
19170335,33267678,1.0,1,1.0,8.0,2.5,4.0,4.0,850.0,4.822857142857144,3364,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
19186464,131742647,1.0,1,4.0,2.0,1.0,1.0,1.0,124.0,4.950000000000001,178084,Dn Laoghaire-Rathdown,Entire guest suite,0.13506965475469412,0.01756511205330103
19189084,131742647,1.0,1,4.0,2.0,1.0,1.0,1.0,117.0,4.937142857142858,219961,Dn Laoghaire-Rathdown,Entire guest suite,0.13506965475469412,0.01756511205330103
19314495,134335206,1.0,0,1.0,6.0,1.0,2.0,2.0,105.0,4.598571428571428,17161,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
19337728,81522507,0.97,1,4.0,2.0,1.0,2.0,1.0,101.0,4.908571428571428,40804,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
19395163,98806932,1.0,1,1.0,3.0,1.0,1.0,2.0,131.0,4.835714285714286,26896,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
19522601,135497331,1.0,0,1.0,2.0,1.0,1.0,1.0,45.0,4.645714285714286,23409,South Dublin,Private room in condo,0.06117504542701393,0.04784978800726832
19529236,65952246,1.0,0,1.0,6.0,2.5,4.0,4.0,276.0,4.885714285714286,25,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
19530387,880723,1.0,1,3.0,1.0,1.0,1.0,1.0,55.0,4.875714285714286,6724,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
19602370,129871084,1.0,1,1.0,6.0,2.0,2.0,4.0,306.0,4.967142857142857,213444,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
19616936,15097372,1.0,0,6.0,2.0,1.0,1.0,1.0,96.0,4.832857142857143,22500,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
19625254,34220058,0.88,0,1.0,2.0,1.5,1.0,1.0,114.0,4.845714285714285,18769,Dublin City,Entire bungalow,0.6807995154451847,0.0060569351907934586
19639669,75080927,1.0,0,2.0,1.0,1.0,1.0,2.0,72.0,4.855714285714286,1296,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
19680463,22806633,1.0,1,1.0,4.0,2.0,2.0,2.0,220.0,4.947142857142857,61504,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
19703572,4584609,1.0,1,3.0,3.0,1.0,2.0,2.0,172.0,4.841428571428572,1296,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
19783411,64317688,0.85,0,1.0,10.0,3.0,7.0,6.0,533.0,4.877142857142858,841,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
19799451,24141249,0.97,1,7.0,4.0,2.0,2.0,2.0,187.0,4.854285714285714,86436,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
19799469,139836507,1.0,1,1.0,2.0,1.0,1.0,1.0,133.0,4.9799999999999995,43264,Fingal,Entire guest suite,0.12295578437310721,0.01756511205330103
19878162,8760476,1.0,1,5.0,8.0,1.5,4.0,5.0,451.0,4.8914285714285715,14884,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
19925329,125150723,1.0,1,7.0,15.0,2.0,5.0,8.0,1029.0,4.9157142857142855,46872,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
19926988,75897053,0.93,1,4.0,7.0,2.5,2.0,2.0,309.0,4.792857142857143,4096,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
19976682,19982489,1.0,1,2.0,2.0,1.0,1.0,1.0,110.0,4.902857142857143,17161,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
19983339,9871514,1.0,1,2.0,8.0,2.5,4.0,5.0,405.0,4.885714285714286,100,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
19997703,141895720,0.0,0,1.0,8.0,2.5,4.0,7.0,225.0,4.964285714285714,16,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
20012343,142066928,1.0,1,1.0,9.0,2.0,5.0,5.0,410.0,4.8585714285714285,529,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
20041565,15604307,0.8,0,1.0,2.0,1.0,1.0,1.0,144.0,4.734285714285714,198025,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
20159538,25810881,1.0,0,1.0,2.0,1.0,1.0,1.0,126.0,4.797142857142857,1849,Dublin City,Entire cabin,0.6807995154451847,0.006662628709872804
20161825,143478390,1.0,0,1.0,4.0,1.0,2.0,3.0,233.0,4.974285714285714,784,Fingal,Entire home,0.12295578437310721,0.18655360387643852
20186458,79644884,0.9,0,1.0,3.0,1.0,1.0,1.0,70.0,4.702857142857143,44521,Dublin City,Entire guest suite,0.6807995154451847,0.01756511205330103
20260101,23074368,1.0,1,5.0,2.0,1.5,1.0,1.0,85.0,4.904285714285715,2401,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
20267106,27472241,1.0,1,9.0,2.0,1.0,1.0,1.0,170.0,4.851428571428571,26244,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
20268160,27472241,1.0,1,9.0,2.0,1.0,1.0,1.0,135.0,4.8514285714285705,38416,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
20306928,94711254,0.78,1,2.0,6.0,1.5,3.0,4.0,260.0,4.909999999999999,7921,Fingal,Entire home,0.12295578437310721,0.18655360387643852
20349531,2571262,1.0,1,2.0,5.0,2.0,2.0,3.0,248.0,4.885714285714286,110889,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
20384511,880723,1.0,1,3.0,3.0,2.0,2.0,2.0,145.0,4.905714285714287,9,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
20419863,15351872,1.0,1,5.0,2.0,1.0,0.0,1.0,113.0,4.9399999999999995,84100,Fingal,Entire condo,0.12295578437310721,0.08661417322834646
20502087,80964228,1.0,0,2.0,2.0,1.0,2.0,1.0,56.0,4.835714285714287,2809,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
20533269,146609366,0.63,0,1.0,3.0,1.0,2.0,2.0,89.0,4.952857142857143,1764,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
20693049,148091194,1.0,0,1.0,1.0,1.0,1.0,1.0,75.0,4.945714285714286,4624,Dn Laoghaire-Rathdown,Private room in condo,0.13506965475469412,0.04784978800726832
20704646,39535440,1.0,0,1.0,4.0,1.5,2.0,2.0,267.0,4.888571428571429,3600,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
20777765,1655133,1.0,1,5.0,6.0,1.0,3.0,5.0,440.0,4.827142857142856,26244,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
20779646,6855063,1.0,1,4.0,1.0,1.5,1.0,1.0,92.0,4.8742857142857146,5929,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
20781213,6855063,1.0,1,4.0,1.0,1.5,1.0,1.0,85.0,4.895714285714285,7569,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
20816610,13430588,1.0,0,1.0,8.0,3.5,4.0,4.0,418.0,4.905714285714287,22201,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
20826323,149376163,1.0,1,1.0,2.0,1.0,1.0,1.0,180.0,4.887142857142857,11236,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
20831800,89643522,1.0,1,1.0,4.0,1.0,2.0,2.0,230.0,4.897142857142858,12100,Dn Laoghaire-Rathdown,Entire cottage,0.13506965475469412,0.01150817686250757
20832705,52644078,1.0,0,4.0,3.0,1.0,1.0,2.0,136.0,4.7942857142857145,16384,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
20846334,149520880,1.0,1,1.0,2.0,1.0,1.0,1.0,100.0,4.855714285714286,10816,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
20884439,6855063,1.0,1,4.0,2.0,1.5,1.0,1.0,113.0,4.868571428571428,6561,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
20937577,150533820,1.0,0,1.0,4.0,1.0,2.0,4.0,200.0,4.8014285714285725,900,Fingal,Entire bungalow,0.12295578437310721,0.0060569351907934586
20987387,151059856,1.0,1,2.0,1.0,1.0,1.0,1.0,65.0,4.880000000000001,10609,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
20994639,151128160,1.0,1,13.0,4.0,1.0,2.0,2.0,151.0,4.854285714285715,7744,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
21002648,66503389,1.0,1,1.0,8.0,2.5,5.0,5.0,440.0,4.602857142857142,10609,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
21010475,151128160,1.0,1,13.0,8.0,2.5,4.0,6.0,250.0,4.817142857142857,1936,Fingal,Entire home,0.12295578437310721,0.18655360387643852
21010516,151128160,1.0,1,13.0,4.0,1.0,2.0,3.0,170.0,4.855714285714285,5625,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
21038069,150400814,1.0,1,1.0,4.0,1.5,2.0,2.0,195.0,4.7628571428571425,28224,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
21089678,126495480,1.0,1,29.0,4.0,1.0,2.0,2.0,231.0,4.738571428571428,27225,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
21253737,153665453,1.0,1,3.0,5.0,1.0,2.0,5.0,279.0,4.7700000000000005,4624,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
21287679,2571262,1.0,1,2.0,2.0,1.0,1.0,2.0,310.0,4.975714285714285,36,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
21308311,4082174,0.88,0,1.0,2.0,1.0,1.0,1.0,70.0,4.964285714285714,16,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
21350202,27472241,1.0,1,9.0,2.0,1.0,1.0,1.0,135.0,4.868571428571428,30625,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
21433279,21204488,1.0,0,1.0,2.0,1.0,1.0,1.0,117.0,4.811428571428571,144,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
21435594,78473596,1.0,1,3.0,2.0,1.0,1.0,1.0,86.0,4.91,51529,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
21533697,17981524,1.0,0,4.0,6.0,2.5,3.0,4.0,298.0,4.857142857142857,484,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
21576729,78473596,1.0,1,3.0,1.0,1.0,1.0,1.0,75.0,4.945714285714287,62500,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
21580882,153665453,1.0,1,3.0,2.0,1.0,1.0,2.0,90.0,4.898571428571429,3969,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
21607937,153665453,1.0,1,3.0,3.0,2.0,1.0,4.0,139.0,4.815714285714286,20164,South Dublin,Private room in home,0.06117504542701393,0.20714718352513628
21609274,151128160,1.0,1,13.0,4.0,1.0,2.0,3.0,155.0,4.854285714285714,4900,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
21629108,48502139,1.0,1,1.0,4.0,2.0,2.0,2.0,255.0,4.8185714285714285,14161,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
21660316,23071275,1.0,1,1.0,2.0,1.0,1.0,1.0,104.0,4.944285714285714,3969,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
21677338,44061639,1.0,1,2.0,2.0,1.0,2.0,2.0,159.0,4.859999999999999,5476,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
21681061,14170389,0.8,0,5.0,4.0,2.0,2.0,2.0,181.0,4.602857142857142,1296,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
21708166,8116979,1.0,1,9.0,2.0,1.0,1.0,1.0,73.0,4.8914285714285715,145161,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
21791880,2495562,1.0,1,3.0,1.0,1.0,1.0,1.0,96.0,4.921428571428571,5041,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
21815847,88359530,1.0,1,2.0,4.0,1.0,1.0,2.0,162.0,4.927142857142857,66564,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
21879658,1655133,1.0,1,5.0,6.0,1.0,3.0,5.0,440.0,4.845714285714285,8281,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
21888797,126495480,1.0,1,29.0,4.0,2.0,2.0,2.0,220.0,4.694285714285714,12996,Dublin City,Entire serviced apartment,0.6807995154451847,0.016959418534221685
22040524,31747543,1.0,0,1.0,2.0,1.0,1.0,1.0,79.0,4.6657142857142855,8281,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
22077714,32081370,1.0,1,2.0,3.0,1.0,1.0,2.0,161.0,4.935714285714285,2704,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
22159621,13393639,1.0,0,1.0,2.0,1.0,1.0,1.0,142.0,4.768571428571429,1089,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
22190395,160690634,1.0,1,1.0,2.0,1.0,1.0,1.0,117.0,4.94,12996,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
22225926,162402361,0.97,1,84.0,6.0,2.5,3.0,4.0,248.0,4.802857142857143,529,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
22226931,162402361,0.97,1,84.0,4.0,2.0,2.0,3.0,199.0,4.507142857142857,324,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
22228595,162402361,0.97,1,84.0,4.0,2.0,2.0,3.0,148.0,4.857142857142857,169,Dn Laoghaire-Rathdown,Entire rental unit,0.13506965475469412,0.21562689279224712
22280660,7069462,0.68,0,20.0,4.0,1.0,1.0,2.0,244.0,4.658571428571428,16641,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
22315566,7557559,1.0,1,1.0,2.0,1.0,1.0,1.0,96.0,4.868571428571428,3600,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
22413310,45053876,1.0,1,6.0,1.0,2.0,1.0,1.0,57.0,4.984285714285714,324,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
22496407,2711558,1.0,1,3.0,14.0,2.0,6.0,7.0,594.0,4.9071428571428575,91204,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
22506331,153424801,1.0,1,2.0,1.0,1.5,1.0,1.0,91.0,4.925714285714286,44100,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
22523412,110469223,1.0,1,3.0,4.0,2.5,2.0,2.0,314.0,4.902857142857143,143641,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
22663990,5063041,0.0,0,1.0,4.0,2.0,2.0,2.0,250.0,4.858571428571429,81,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
22750476,32325183,1.0,1,4.0,2.0,1.0,1.0,1.0,65.0,4.892857142857143,87320,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
22760209,168113518,0.9,0,1.0,2.0,1.5,1.0,2.0,62.0,4.635714285714286,4761,Dn Laoghaire-Rathdown,Entire loft,0.13506965475469412,0.006662628709872804
22882753,113983467,1.0,1,2.0,1.0,1.0,1.0,1.0,56.0,4.941428571428572,128164,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
22916909,1655133,1.0,1,5.0,6.0,1.0,3.0,5.0,440.0,4.862857142857144,32400,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
22917015,1655133,1.0,1,5.0,4.0,1.0,2.0,4.0,284.0,4.842857142857143,16641,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
23070253,41902728,1.0,1,3.0,6.0,2.5,3.0,3.0,306.0,4.910000000000001,24964,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
23106175,170194292,1.0,0,1.0,7.0,2.5,4.0,4.0,384.0,4.857142857142857,25,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
23154983,172115419,1.0,1,1.0,5.0,2.0,3.0,4.0,230.0,4.859999999999999,6724,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
23183654,43175938,1.0,0,11.0,1.0,2.5,1.0,1.0,55.0,4.838571428571429,900,Dn Laoghaire-Rathdown,Private room in townhouse,0.13506965475469412,0.03331314354936402
23211706,172507270,1.0,0,1.0,2.0,1.0,1.0,2.0,127.0,4.817142857142858,7744,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
23230929,43175938,1.0,0,11.0,1.0,2.5,1.0,1.0,47.0,4.857142857142857,1600,Dn Laoghaire-Rathdown,Private room in townhouse,0.13506965475469412,0.03331314354936402
23387270,6665267,0.8,0,1.0,4.0,2.0,2.0,2.0,425.0,4.892857142857143,4624,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
23444653,234243,0.98,0,44.0,5.0,1.0,2.0,3.0,379.0,4.437142857142858,3721,Dublin City,Entire serviced apartment,0.6807995154451847,0.016959418534221685
23518576,9465902,1.0,1,3.0,1.0,1.0,1.0,1.0,78.0,4.894285714285714,729,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
23546483,175738622,1.0,0,4.0,8.0,3.0,4.0,6.0,600.0,4.757142857142857,22500,Dublin City,Entire townhouse,0.6807995154451847,0.03210175651120533
23580880,3706624,1.0,0,1.0,4.0,1.5,2.0,2.0,193.0,4.654285714285714,9216,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
23610282,2711558,1.0,1,3.0,6.0,1.0,2.0,3.0,220.0,4.864285714285714,80656,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
23663619,28365051,1.0,1,1.0,2.0,1.0,1.0,1.0,226.0,4.944285714285714,23409,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
23691939,41692181,0.0,0,1.0,2.0,1.5,1.0,1.0,180.0,4.902857142857143,3249,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
23740293,14097334,1.0,1,2.0,4.0,1.0,1.0,2.0,151.0,4.887142857142857,31684,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
23751430,59920509,1.0,1,5.0,4.0,1.0,1.0,2.0,111.0,4.901428571428572,31684,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
23761033,136689249,1.0,0,1.0,4.0,2.0,2.0,2.0,261.0,4.6814285714285715,28224,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
23777567,1414042,1.0,1,2.0,2.0,1.0,1.0,1.0,160.0,4.932857142857143,41209,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
23785157,126925182,0.82,0,4.0,13.0,5.5,6.0,7.0,1250.0,4.832857142857143,121,Dn Laoghaire-Rathdown,Entire home,0.13506965475469412,0.18655360387643852
23904263,57373403,1.0,0,1.0,4.0,1.0,2.0,2.0,172.0,4.715714285714285,441,Dublin City,Entire serviced apartment,0.6807995154451847,0.016959418534221685
23917506,179776558,1.0,1,3.0,2.0,1.0,1.0,1.0,120.0,4.871428571428572,44944,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
23919087,179449732,1.0,0,2.0,2.0,1.5,1.0,2.0,106.0,4.811428571428571,9,South Dublin,Entire guest suite,0.06117504542701393,0.01756511205330103
23945577,2781611,1.0,0,2.0,6.0,1.0,2.0,3.0,229.0,4.711428571428572,42436,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
23962835,176073803,1.0,0,1.0,4.0,1.0,2.0,2.0,320.0,4.888571428571429,5329,Dublin City,Entire bungalow,0.6807995154451847,0.0060569351907934586
24133686,140105650,1.0,0,1.0,7.0,3.5,4.0,4.0,225.0,4.871428571428572,2116,Dn Laoghaire-Rathdown,Entire townhouse,0.13506965475469412,0.03210175651120533
24145764,85052651,1.0,0,1.0,1.0,2.5,1.0,1.0,50.0,4.925714285714286,1936,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
24293919,27472241,1.0,1,9.0,2.0,1.0,1.0,1.0,126.0,4.861428571428571,22801,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
24306357,179776558,1.0,1,3.0,1.0,1.0,1.0,1.0,125.0,4.902857142857143,37636,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
24307481,179776558,1.0,1,3.0,2.0,1.0,1.0,1.0,105.0,4.885714285714286,22201,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
24384470,133347727,1.0,1,2.0,2.0,1.0,1.0,2.0,89.0,4.885714285714286,6561,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
24384707,54082092,1.0,1,15.0,5.0,2.5,3.0,3.0,253.0,4.904285714285714,4225,Dublin City,Entire home,0.6807995154451847,0.18655360387643852
24409825,132033737,1.0,1,1.0,1.0,1.0,1.0,1.0,75.0,4.957142857142857,34225,Dublin City,Private room in townhouse,0.6807995154451847,0.03331314354936402
24568270,151128160,1.0,1,13.0,2.0,1.0,1.0,1.0,126.0,4.924285714285714,4900,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
24569869,17706552,1.0,1,1.0,2.0,1.0,1.0,1.0,117.0,4.927142857142856,67081,Dublin City,Entire guest suite,0.6807995154451847,0.01756511205330103
24577964,151128160,1.0,1,13.0,5.0,2.0,2.0,5.0,155.0,4.910000000000001,3136,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
24641301,36425743,1.0,0,14.0,3.0,2.0,2.0,3.0,154.0,4.598571428571428,256,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
24667376,143010033,1.0,1,1.0,2.0,1.0,1.0,1.0,102.0,4.885714285714286,9801,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
24709689,36425743,1.0,0,14.0,3.0,2.0,2.0,3.0,151.0,4.091428571428571,64,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
24715133,36425743,1.0,0,14.0,3.0,2.0,2.0,3.0,162.0,4.76,256,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
24715388,36425743,1.0,0,14.0,3.0,2.0,2.0,3.0,150.0,4.671428571428572,100,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
24715643,36425743,1.0,0,14.0,3.0,2.0,2.0,3.0,154.0,4.622857142857143,196,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
24751014,148953396,1.0,0,3.0,1.0,1.0,1.0,1.0,25.0,4.812857142857142,262656,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
24753388,148953396,1.0,0,3.0,2.0,1.0,1.0,1.0,62.0,4.802857142857143,234256,Fingal,Private room in home,0.12295578437310721,0.20714718352513628
24771249,36425743,1.0,0,14.0,3.0,2.0,2.0,2.0,152.0,4.428571428571429,16,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
24820693,36425743,1.0,0,14.0,3.0,2.0,2.0,3.0,166.0,4.381428571428572,144,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
24842784,29619359,0.8,0,6.0,3.0,1.0,1.0,2.0,419.0,4.595714285714286,26896,Dublin City,Entire serviced apartment,0.6807995154451847,0.016959418534221685
24852048,187866535,1.0,0,1.0,6.0,2.0,4.0,5.0,451.0,4.504285714285715,4489,Dublin City,Entire condo,0.6807995154451847,0.08661417322834646
24928932,151059856,1.0,1,2.0,1.0,1.0,1.0,1.0,71.0,4.751428571428572,2304,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
24949469,3063358,0.75,1,1.0,3.0,1.0,1.0,2.0,111.0,4.928571428571429,82369,Fingal,Entire guest suite,0.12295578437310721,0.01756511205330103
25068002,23074368,1.0,1,5.0,2.0,1.0,0.0,0.0,100.0,4.875714285714286,441,Dn Laoghaire-Rathdown,Private room in home,0.13506965475469412,0.20714718352513628
25093325,134290599,0.0,0,1.0,2.0,1.0,1.0,1.0,54.0,4.608571428571429,54756,Dublin City,Private room in rental unit,0.6807995154451847,0.04118715929739552
25173509,177833932,0.86,0,273.0,4.0,1.0,1.0,1.0,98.0,4.042857142857143,100,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
25185361,36425743,1.0,0,14.0,3.0,1.0,2.0,3.0,158.0,4.3271428571428565,289,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
25247667,38734956,1.0,1,2.0,2.0,1.5,1.0,1.0,75.0,4.7700000000000005,10404,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
25271320,4725976,1.0,1,5.0,2.0,1.0,1.0,1.0,130.0,4.905714285714285,3025,Dublin City,Private room in home,0.6807995154451847,0.20714718352513628
25273676,36425743,1.0,0,14.0,3.0,1.0,2.0,3.0,152.0,4.64,225,Dublin City,Entire rental unit,0.6807995154451847,0.21562689279224712
